temperature,humidity,ph,label
28.690074,86.196474,6.835088,frijol chino
19.621116,18.116709,5.736087,frijol rojo
23.940639,92.999728,5.653304,granada
19.585334,17.612728,7.473901,garbanzo
25.653704,83.475947,7.047526,arroz
27.156194,90.015064,6.775198,melón
20.052374,89.590452,5.835795,granada
24.436670,74.180175,6.621854,maíz
24.483008,80.345855,7.044927,arroz
25.733534,40.482122,5.165817,frijol de palo
28.512977,47.934943,5.640779,mango
22.743104,83.107975,7.670314,algodón
25.288465,60.066282,5.939654,maíz
27.804502,51.864121,6.366259,café
31.398515,49.059092,6.814585,mango
23.183285,60.942175,7.053927,lenteja
32.157658,90.206577,6.727531,papaya
20.300678,60.154715,6.935244,lenteja
26.738802,84.622653,5.712264,plátano
22.123989,91.221715,6.351843,manzana
27.961881,62.167391,8.574795,frijol moth
20.275147,23.235360,5.877348,frijol rojo
24.701186,79.301897,5.993188,algodón
18.131600,82.961355,6.298273,uva
26.003712,84.969072,5.887897,arroz
27.513630,94.189558,5.562912,coco
30.568707,35.538116,5.336913,frijol de palo
23.971611,92.839799,5.874207,granada
20.707787,17.879150,7.570405,garbanzo
25.511875,90.306434,6.922876,naranja
27.415417,87.260828,7.199495,frijol chino
28.182230,75.818056,5.915429,plátano
20.088502,19.714548,7.080418,garbanzo
29.516116,92.564929,6.461226,coco
24.965282,76.398961,7.195394,yute
25.424811,81.483083,6.137727,algodón
22.298801,90.051046,5.714263,manzana
24.706264,60.268542,6.052185,lenteja
26.904298,76.723411,6.260466,plátano
25.008724,93.328843,6.220056,coco
27.096172,63.553243,6.779230,café
25.337977,68.498360,6.586245,maíz
24.849062,22.894646,5.608165,frijol rojo
16.655120,92.297766,6.564811,naranja
40.533722,94.542741,6.980550,papaya
33.850248,68.898474,6.892686,frijol urad
27.531530,48.242442,5.940735,mango
43.269939,93.024719,6.613797,papaya
19.880358,20.221736,5.806468,frijol rojo
23.900496,62.618629,7.010202,lenteja
25.530827,80.046628,5.801048,algodón
23.206489,62.912923,7.713351,lenteja
24.018254,53.766234,7.214079,frijol moth
18.071330,88.078728,5.690879,granada
29.203949,95.669973,5.959493,coco
27.745770,54.369761,7.205079,café
28.341403,87.902061,6.314034,frijol chino
22.173394,90.025751,6.166178,manzana
28.223667,64.272574,7.535926,lenteja
19.167650,16.069416,7.065902,garbanzo
26.767605,96.843400,6.116255,coco
28.984145,94.116483,6.165805,melón
27.808204,82.839801,6.071450,plátano
24.169416,84.345456,6.807522,algodón
23.637986,81.290267,7.430015,algodón
26.671984,76.485417,6.275385,plátano
23.444486,81.353894,5.199428,arroz
24.895633,87.379862,6.727537,sandía
14.905206,80.048337,5.841281,uva
21.584121,20.641874,5.806749,frijol rojo
27.294413,63.473824,6.818732,café
23.140497,75.748748,6.857433,algodón
20.035464,56.268084,6.761805,maíz
27.423228,43.373525,6.043333,frijol de palo
23.513087,76.726214,7.976889,algodón
19.549149,93.339812,6.215825,naranja
18.243603,17.323197,6.525510,garbanzo
24.889510,88.832223,6.356370,sandía
10.010813,90.084774,6.171054,naranja
20.961458,90.540661,6.897509,naranja
23.603016,60.396475,6.779833,café
30.837279,47.927278,5.940629,mango
26.462499,64.409913,6.512334,café
23.448231,60.307669,5.619320,maíz
24.962732,91.991765,6.501269,granada
25.905057,81.899900,6.609827,yute
27.354809,84.178967,5.853572,plátano
22.126476,39.576524,4.989001,frijol de palo
19.936365,20.692156,5.821494,frijol rojo
28.450817,47.956138,5.057440,mango
25.226316,72.108422,6.400065,yute
27.300840,54.999764,7.985022,frijol moth
28.051536,63.498022,7.604110,lenteja
18.409756,69.734572,7.680282,lenteja
25.273028,61.667652,7.287160,frijol urad
31.732070,45.765163,5.357966,mango
17.291570,23.988619,5.870206,frijol rojo
29.682139,90.435390,6.156918,melón
26.356395,83.858231,5.919679,plátano
28.894116,55.316113,6.294598,frijol de palo
12.286942,91.788834,6.175727,naranja
25.889784,83.867191,6.914627,sandía
26.507972,66.062628,6.114240,lenteja
31.128757,52.277319,6.782290,mango
29.408894,86.160635,6.365514,frijol chino
24.340801,20.962619,5.682199,frijol rojo
26.421828,80.189115,6.109629,arroz
20.307571,63.715824,6.420717,maíz
23.862001,87.763362,6.302393,yute
12.644752,91.767626,6.205748,naranja
33.923405,54.292426,6.392402,mango
27.176771,69.217069,6.699137,frijol urad
27.521856,63.132153,7.288057,lenteja
35.538450,52.946419,4.934965,mango
25.037202,76.125964,7.107233,algodón
41.431141,82.777080,6.450824,uva
31.673731,51.701304,5.536883,mango
24.360081,80.599019,7.078047,arroz
19.859890,80.187744,6.133301,uva
27.635513,99.348549,6.384884,coco
32.370710,91.246994,6.706485,papaya
18.967589,58.623815,5.737816,maíz
24.292842,89.701170,7.102218,yute
17.597784,16.434267,7.588410,garbanzo
41.042244,91.372581,6.805277,papaya
27.148653,96.663552,6.027707,coco
22.912924,75.295037,6.174998,algodón
24.309351,56.329383,6.030447,frijol moth
23.873213,84.036831,6.737972,algodón
34.817956,91.056086,6.654742,papaya
27.622307,63.750569,6.098342,lenteja
20.952206,18.743994,5.560728,frijol rojo
18.742516,82.966926,6.275889,uva
27.961588,91.599690,6.293730,melón
25.755715,79.584436,7.095505,yute
32.323622,52.589677,5.842764,mango
26.366657,84.247137,5.705412,plátano
24.399854,53.307097,6.041081,café
31.484693,35.639561,6.574210,frijol de palo
27.708555,97.018844,6.460035,coco
11.346914,80.665688,5.862656,uva
19.167328,62.318324,5.730418,maíz
23.635057,54.978061,6.020947,café
22.883309,71.597224,6.352472,maíz
26.024715,84.809508,6.068275,arroz
19.988752,20.219442,5.794996,frijol rojo
28.578288,80.956290,5.840256,uva
27.477901,77.253598,6.041874,plátano
28.469673,65.654121,6.512901,lenteja
29.082175,92.045778,5.863879,coco
18.890992,89.860452,6.665388,granada
25.130435,75.627616,6.168155,algodón
29.914544,80.034996,7.130521,frijol chino
24.695107,87.791983,6.473532,yute
33.953091,69.961000,7.423530,frijol urad
21.255751,92.270070,6.282386,manzana
25.043073,78.680909,5.736224,plátano
29.461427,64.433106,7.091837,frijol urad
26.210092,82.344295,6.313197,plátano
18.740532,87.790221,6.552116,granada
24.450082,22.872445,5.611517,frijol rojo
23.751078,74.156988,6.782807,yute
22.816264,76.908081,6.540315,algodón
24.157704,69.948073,7.051485,café
26.078161,44.491069,8.096084,frijol moth
18.393519,71.302206,5.695785,maíz
23.179750,63.383180,5.952468,lenteja
22.914920,92.117052,7.714629,naranja
30.242316,91.629768,7.146839,naranja
21.151890,82.702139,6.226490,arroz
24.202365,93.624898,6.599598,granada
24.484692,84.449320,6.187456,algodón
21.170892,90.237302,5.895319,manzana
22.228772,93.733963,6.389705,manzana
18.235675,19.685385,6.967843,garbanzo
31.028765,90.888733,7.202793,naranja
26.100184,71.574769,6.931757,maíz
26.186288,85.194621,6.515378,sandía
28.766828,91.773380,6.139622,melón
29.241469,80.156556,6.270515,plátano
25.543597,84.092298,7.175935,algodón
24.551859,82.494903,6.078865,yute
25.376323,64.001532,7.647717,frijol urad
23.179349,81.393546,6.101950,yute
27.024151,91.240955,6.399384,melón
25.355884,67.820393,6.858654,frijol urad
24.558034,59.481550,5.797073,frijol de palo
25.774236,82.218449,6.984472,arroz
25.967797,81.979043,7.272316,algodón
21.689778,80.360410,6.315006,arroz
25.760117,94.658306,5.764812,coco
25.562061,93.008840,6.948089,papaya
17.615217,19.015112,5.953678,frijol rojo
27.920049,82.932624,5.733540,uva
27.929171,86.207899,7.183933,frijol chino
24.941487,48.470244,8.595231,frijol moth
27.926602,83.591669,6.910429,frijol chino
30.789458,90.348525,6.822643,papaya
19.103428,17.261845,6.586777,garbanzo
28.723369,91.732988,6.124616,melón
23.817805,89.740651,6.128723,granada
23.555517,92.262589,5.686319,manzana
19.819966,89.200922,6.885366,granada
19.016255,19.584839,8.534318,garbanzo
35.018880,56.766565,7.334300,frijol de palo
18.994040,14.697202,7.821006,garbanzo
24.555969,84.282655,6.371731,sandía
24.294702,84.615276,6.527542,algodón
32.386975,53.232824,4.691396,mango
23.094338,73.225188,6.433378,yute
18.922628,15.274320,7.081161,garbanzo
31.262442,49.047379,6.832926,mango
24.214223,84.795994,6.777201,algodón
16.787915,24.968818,5.578410,frijol rojo
24.267095,82.733553,6.354913,arroz
29.780926,84.984765,6.799144,frijol chino
23.794260,81.855931,7.417154,algodón
24.314299,80.466845,6.326769,algodón
20.667441,65.683879,6.728876,maíz
34.534777,93.657488,6.726680,papaya
31.313198,41.660039,8.600369,frijol moth
25.134367,57.434466,6.651509,café
33.791846,69.871299,7.443702,frijol urad
27.840265,89.996156,7.063022,frijol chino
24.714175,56.734265,6.648725,maíz
30.837601,47.751968,7.018597,frijol de palo
20.757611,18.756714,6.362494,garbanzo
25.314685,77.917571,5.907931,algodón
12.637666,81.266393,6.408017,uva
8.914490,82.216202,5.785239,uva
32.147655,51.271917,6.627245,mango
18.375972,23.689257,5.672591,frijol rojo
26.095641,81.279798,6.331788,sandía
31.329956,50.222876,5.421265,mango
31.053505,94.671264,7.338035,naranja
31.783127,68.455473,6.149002,frijol de palo
30.232614,46.927812,4.734577,mango
27.343394,76.175359,6.210523,plátano
28.792110,89.101296,7.078113,frijol chino
26.807699,87.728505,6.526475,sandía
28.039014,60.273526,6.135263,lenteja
20.511524,15.542817,6.085119,garbanzo
20.769522,18.931469,5.568457,frijol rojo
24.105273,80.500672,6.177844,yute
25.565557,76.046130,6.638764,yute
32.319810,93.796605,6.122713,naranja
21.412725,66.675961,7.360459,lenteja
28.871434,86.912812,6.587932,frijol chino
24.413119,89.815740,6.039585,sandía
21.212115,55.513815,5.539465,frijol de palo
24.889212,81.979271,5.005307,arroz
20.414470,82.208026,7.592491,arroz
25.847701,40.816396,5.106137,frijol de palo
29.859691,80.034996,6.666381,frijol chino
19.935587,64.667637,6.772615,lenteja
17.339407,17.007562,6.786408,garbanzo
29.067851,90.976855,6.019372,melón
24.632287,89.015745,7.104095,granada
24.398312,82.802237,6.798850,yute
19.637362,32.315289,4.608695,frijol de palo
24.117018,76.030059,6.033403,algodón
9.095263,80.241492,5.944631,uva
22.738501,94.451852,5.696744,manzana
24.720483,83.236003,6.878012,yute
35.972805,93.373097,6.583168,papaya
29.988354,49.603848,4.931891,frijol moth
26.774637,66.413269,6.780064,café
26.118895,81.106083,7.139681,yute
11.191285,80.718304,5.938836,uva
22.397940,84.647401,7.370513,algodón
20.121934,83.422889,5.725323,arroz
30.015926,53.192124,5.074273,mango
27.255456,86.145000,6.694121,frijol chino
25.664638,76.824011,7.321214,yute
18.979356,17.111480,6.939874,garbanzo
22.941184,75.211621,6.498531,algodón
17.220345,94.787974,6.912033,naranja
34.780588,55.147696,4.877920,frijol de palo
14.502558,80.464869,6.316587,uva
18.268933,16.790793,5.991253,garbanzo
29.218053,64.413725,7.117787,frijol urad
24.926455,78.082197,6.129303,algodón
24.758073,78.699014,7.822905,algodón
20.848092,85.641844,6.133745,granada
23.035662,93.152463,5.848114,manzana
28.493613,96.722772,6.104214,coco
18.928914,20.948811,5.787841,frijol rojo
31.047731,49.151754,3.588147,frijol moth
23.541278,78.765684,6.206963,algodón
23.827530,92.699048,5.844739,granada
17.410868,15.817757,7.256702,garbanzo
27.083374,90.128377,6.734108,melón
28.102261,53.263434,6.934993,mango
22.899954,75.113826,6.422071,algodón
27.536455,55.516732,6.273742,café
24.407267,62.656926,6.410993,café
23.866452,91.378953,7.499629,naranja
24.854093,57.316735,7.158724,café
25.641972,50.968210,5.911447,frijol moth
18.876150,24.540383,5.724242,frijol rojo
27.908781,60.175154,6.157197,lenteja
25.116916,62.847879,6.670837,café
18.845484,19.786403,7.520183,garbanzo
22.936253,71.685687,6.353430,maíz
26.147441,82.425933,7.324948,arroz
25.661205,80.482653,6.964875,arroz
22.260165,91.401069,6.109463,manzana
21.854852,91.427920,6.757806,granada
29.892328,89.715033,7.165121,frijol chino
27.841077,90.776259,6.573049,papaya
16.534604,94.767600,6.475275,naranja
29.575069,69.611311,6.593118,lenteja
23.677352,93.033168,5.648532,manzana
23.666209,67.567200,6.508521,lenteja
19.917296,15.730899,8.099915,garbanzo
28.463979,96.966016,6.091859,coco
26.183363,86.800036,6.096914,sandía
29.943492,93.854991,6.259836,melón
31.760612,49.091237,6.476705,mango
26.844509,42.962980,3.613490,frijol moth
21.826493,80.122675,7.015239,arroz
19.536226,18.924602,5.744741,frijol rojo
24.531251,73.510139,6.646408,maíz
27.888151,91.617238,6.256914,melón
38.956325,82.183621,6.228977,uva
27.107108,50.708810,4.942950,mango
27.061797,52.300317,7.388007,frijol moth
12.800004,81.208764,6.417501,uva
29.349971,61.253539,8.055909,frijol moth
28.042867,51.941420,6.488226,mango
26.653523,81.247515,5.342982,arroz
24.147295,75.882986,6.021440,algodón
17.407578,15.448401,7.815514,garbanzo
12.453744,81.555406,6.148966,uva
16.969647,82.995912,6.064571,uva
25.762943,80.762382,6.427727,yute
18.004233,18.342396,8.868741,garbanzo
25.883243,82.133501,6.320199,sandía
32.888187,92.692639,6.935793,papaya
24.219399,75.224211,7.134454,yute
32.146072,51.380445,6.344458,mango
25.901131,80.471527,6.002482,plátano
25.054106,43.910736,6.047693,frijol moth
24.444716,80.728671,7.141471,arroz
29.755389,86.451933,6.637677,frijol chino
23.177657,84.876690,6.860479,algodón
27.951190,93.463261,6.440303,melón
25.859320,84.053376,6.626170,algodón
22.564831,21.494167,5.934715,frijol rojo
25.538444,81.148600,6.685624,yute
28.332782,93.324076,6.501688,papaya
24.146963,94.511066,6.424671,granada
37.462091,90.449678,6.933810,papaya
23.487321,21.887603,5.747864,frijol rojo
27.546082,86.642692,6.620772,frijol chino
33.769122,53.752915,4.831552,mango
25.235202,79.382928,5.624309,plátano
26.680487,50.800616,7.181842,café
19.551344,90.391985,6.897030,granada
27.677103,54.109012,6.967426,café
20.938929,85.429129,6.124761,granada
22.696721,80.522631,6.143169,algodón
24.203102,66.425379,7.780874,lenteja
24.792789,72.014845,7.373357,yute
33.284631,65.871776,6.818541,frijol urad
20.314923,82.039418,7.603080,arroz
28.062250,76.355985,5.847858,plátano
19.959917,59.331578,5.982855,frijol de palo
29.607188,93.156428,6.573980,papaya
28.919908,99.707238,6.200218,coco
22.546003,93.888990,5.871437,manzana
25.008724,95.976152,6.145755,coco
29.287627,77.359082,5.713139,plátano
28.576106,90.580553,6.129077,melón
19.306073,23.963628,5.591561,frijol rojo
28.836010,69.761129,6.890760,lenteja
22.920523,85.129122,6.988035,granada
28.104995,81.083870,6.849558,frijol chino
24.525736,84.436559,6.226269,sandía
10.010813,90.094593,7.388327,naranja
20.767748,63.901642,6.366356,lenteja
25.087784,85.668172,6.956509,sandía
26.820398,76.559628,6.297885,plátano
28.625594,65.428511,7.591137,frijol urad
29.211449,84.701899,6.158164,plátano
27.300086,90.800153,6.031666,melón
28.330474,95.614005,5.654910,coco
28.547695,92.255273,6.050525,melón
24.671578,88.810090,7.120544,granada
29.124711,76.529316,5.611301,plátano
22.169395,90.271856,6.229499,manzana
28.045635,61.025316,8.556305,frijol moth
24.664862,82.637573,6.184371,sandía
10.364536,93.845582,7.858415,naranja
25.963084,82.578136,5.838748,uva
22.585837,63.924807,5.789749,maíz
19.681409,19.680131,5.815903,frijol rojo
29.337105,90.817814,6.739170,papaya
23.655962,90.679749,5.750760,manzana
21.423906,92.878961,6.177389,manzana
27.829865,79.767031,6.490074,plátano
27.984511,79.488025,6.240464,plátano
22.112179,79.108415,7.366172,algodón
23.817673,51.715477,4.778894,frijol de palo
23.884305,75.255644,6.004994,yute
29.944139,65.612638,6.965703,lenteja
22.423322,21.427092,5.960940,frijol rojo
22.447910,94.731635,5.573983,manzana
26.757542,81.177340,5.960370,arroz
26.284005,66.634484,5.555010,maíz
31.852069,90.122203,6.407716,naranja
23.970814,62.355576,7.007038,lenteja
31.533564,53.060093,5.821106,mango
23.145040,83.054934,5.291627,arroz
17.701312,14.866681,8.605148,garbanzo
27.774413,88.797130,6.295841,frijol chino
24.389722,80.591611,6.162018,algodón
24.855918,85.479981,6.106448,sandía
18.810973,21.278330,5.889615,frijol rojo
26.079974,61.991622,6.544503,café
27.625013,54.934815,6.962912,café
19.012808,39.100759,4.836339,frijol de palo
20.336472,63.771565,6.654417,maíz
15.604619,18.709021,5.992454,frijol rojo
27.811328,97.484106,6.465906,coco
32.805378,69.190199,5.324250,frijol de palo
19.046516,18.297341,6.664942,garbanzo
27.207105,90.527508,6.112572,melón
29.540700,87.776348,7.199495,frijol chino
29.663816,80.362544,6.471472,frijol chino
22.514069,89.247829,6.328463,granada
29.698275,90.015064,6.068166,melón
29.061450,92.167386,6.433650,melón
19.417120,17.168925,6.563003,garbanzo
16.895789,91.431183,6.479106,naranja
24.622765,69.623639,5.762536,maíz
18.683288,19.085666,6.465797,garbanzo
29.911097,91.137196,6.369841,melón
27.130677,79.975638,6.144453,plátano
28.927531,54.664899,6.431773,mango
26.664403,56.109734,6.802260,café
23.176696,91.620968,6.860264,granada
19.711216,89.544488,6.604237,granada
23.606073,72.040356,6.625488,maíz
26.406862,67.036424,6.239350,lenteja
26.407845,80.137306,6.132699,arroz
23.567681,79.062453,7.357611,yute
26.284017,75.146402,7.251847,yute
20.627675,14.440089,6.403982,garbanzo
18.639552,90.679937,7.734089,naranja
20.465626,16.627688,6.193984,garbanzo
